UniqueFireIdentifier,IncidentName,FireDiscoveryDateTime,FireCause,DailyAcres,EstimatedCostToDate,FireMgmtComplexity,FireToDate,POOCounty,POOState,POOLandownerKind,IncidentTypeCategory,PredominantFuelGroup,FireDiscoveryYear,FireDiscoveryMonth,key,Residences Threatened,Residences Destroyed,Other Structures Threatened,Other Structures Destroyed,Number Injuries,Number Fatalities,Final Fire Acre Quantity
2021-OKOSA-002519,MCDUCK,2021-12-05 21:25:00+00:00,Human,116.0,6000.0,Type 4 Incident,2021/12/07 15:59:59+00,Osage,US-OK,Private,WF,Timber,2021,12,2021-12-05OKOSAGE,,,,,,,
2021-KYKYS-21-00613,Cotton Bend #4,2021-12-05 18:00:00+00:00,Human,226.0,3800.0,Type 5 Incident,2021/12/06 12:59:59+00,Clay,US-KY,Private,WF,,2021,12,2021-12-05KYCLAY,,,,,,,
2021-KYKYS-21-00612,Left Fork - Island Creek,2021-12-05 17:45:00+00:00,Human,235.52,6800.0,Type 5 Incident,2021/12/06 12:59:59+00,Owsley,US-KY,Private,WF,Timber,2021,12,2021-12-05KYOWSLEY,,,,,,,
2021-KYKYS-211930202,Daniels Cemetery Road,2021-12-05 00:30:00+00:00,Human,310.0,6000.0,Type 5 Incident,2021/12/06 12:59:59+00,Perry,US-KY,Private,WF,,2021,12,2021-12-05KYPERRY,,,,,,,
2021-KYKYS-211950212,Flatwoods,2021-12-05 20:15:00+00:00,Human,441.0,5300.0,Type 5 Incident,2021/12/07 12:59:59+00,Pike,US-KY,Private,WF,,2021,12,2021-12-05KYPIKE,,,,,,,
2021-OKOSA-002527,TOWER HILLS,2021-12-05 20:06:59+00:00,Human,921.0,1000.0,Type 4 Incident,2021/12/05 21:00:00+00,Osage,US-OK,Private,WF,Grass,2021,12,2021-12-05OKOSAGE,,,,,,,
2021-OKOKS-000399,BURKS,2021-12-10 20:16:59+00:00,Human,1005.4,67116.0,Type 4 Incident,2021/12/14 03:00:00+00,Roger Mills,US-OK,Other,WF,,2021,12,2021-12-10OKROGER MILLS,,,,,,,
2021-TXTXS-213509,Electra Complex,2021-12-10 19:19:58+00:00,Undetermined,2300.0,0.0,Type 4 Incident,2021/12/12 14:00:00+00,Wichita,US-TX,Private,CX,,2021,12,2021-12-10TXWICHITA,,,,,,,
2021-TXTXS-213505,Live,2021-12-10 19:24:57+00:00,Undetermined,890.0,0.0,Type 5 Incident,2021/12/11 14:00:00+00,Jones,US-TX,Private,WF,,2021,12,2021-12-10TXJONES,,,,,,,
2021-TXTXS-213510,Twin Creek,2021-12-10 20:57:11+00:00,Human,3607.0,0.0,Type 5 Incident,2021/12/13 14:00:00+00,Moore,US-TX,Private,WF,,2021,12,2021-12-10TXMOORE,,,,,,,
2021-TXTXS-213512,Judges,2021-12-10 21:42:12+00:00,Undetermined,509.0,0.0,Type 5 Incident,2021/12/11 14:00:00+00,Young,US-TX,Private,WF,,2021,12,2021-12-10TXYOUNG,,,,,,,
2021-TXTXS-213514,Arrowhead,2021-12-10 22:06:29+00:00,Human,6300.0,0.0,Type 5 Incident,2021/12/12 14:00:00+00,Clay,US-TX,Private,WF,,2021,12,2021-12-10TXCLAY,,,,,,,
2021-OKOKS-400014,Coombs Fire,2021-12-10 19:39:00+00:00,Human,1465.0,36142.0,Type 4 Incident,2021/12/13 00:45:00+00,Comanche,US-OK,Private,WF,,2021,12,2021-12-10OKCOMANCHE,,,,,,,
2021-OKOKS-100312,Hickory Leaf Trail Fire,2021-12-11 11:19:59+00:00,Human,1.0,4249.0,Type 4 Incident,2021/12/13 20:15:00+00,McCurtain,US-OK,Private,WF,,2021,12,2021-12-11OKMCCURTAIN,,,,,,,
2021-OKOKS-400015,Milligan,2021-12-10 19:49:00+00:00,Human,268.0,72036.0,Type 4 Incident,2021/12/13 02:03:59+00,Garvin,US-OK,Private,WF,,2021,12,2021-12-10OKGARVIN,,,,,,,
2021-AROUF-002571,State Line 3,2021-12-12 20:16:00+00:00,Human,736.93,9500.0,Type 4 Incident,2021/12/15 12:59:59+00,Scott,US-AR,Federal,WF,Timber,2021,12,2021-12-12ARSCOTT,,,,,,,
2021-OKOMA-002576,DEER PLOT,2021-12-12 18:00:00+00:00,Undetermined,243.0,10000.0,Type 4 Incident,2021/12/12 18:00:00+00,Creek,US-OK,Private,WF,,2021,12,2021-12-12OKCREEK,,,,,,,
2021-OKOKS-300233,Bigfoot Mt,2021-12-13 18:59:59+00:00,Human,139.0,3000.0,Type 4 Incident,2021/12/16 14:00:00+00,Cherokee,US-OK,Other,WF,,2021,12,2021-12-13OKCHEROKEE,,,,,,,
2021-OKOMA-002586,BIRDCREEK,2021-12-13 20:38:00+00:00,Undetermined,132.0,8000.0,Type 3 Incident,2021/12/19 17:29:59+00,Okfuskee,US-OK,Private,WF,,2021,12,2021-12-13OKOKFUSKEE,,,,,,,
2021-TNTNS-100004,Timber Ridge Road,2021-12-11 15:45:00+00:00,Human,5.0,1000.0,Type 5 Incident,2021/12/13 13:44:59+00,Sevier,US-TN,Private,WF,,2021,12,2021-12-11TNSEVIER,,,,,,,
2021-TXTXS-213575,Parker Creek,2021-12-15 17:13:29+00:00,Human,11067.0,1.0,Type 4 Incident,2021/12/18 14:00:00+00,Oldham,US-TX,Private,WF,,2021,12,2021-12-15TXOLDHAM,,,,,,,
2021-TXTXS-213574,Belcher,2021-12-15 17:07:24+00:00,Undetermined,1030.0,0.0,Type 5 Incident,,Wichita,US-TX,Private,WF,,2021,12,2021-12-15TXWICHITA,,,,,,,
2021-TXTXS-213582,Burnett ,2021-12-15 18:53:45+00:00,Undetermined,89.0,0.0,Type 5 Incident,,Wichita,US-TX,Private,WF,,2021,12,2021-12-15TXWICHITA,,,,,,,
2021-TXTXS-213584,Belcher Complex,2021-12-15 19:28:21+00:00,Human,1119.0,0.0,Type 4 Incident,2021/12/17 12:59:59+00,Wichita,US-TX,Private,CX,,2021,12,2021-12-15TXWICHITA,,,,,,,
2021-TXTXS-213583,North 207,2021-12-15 19:13:34+00:00,Undetermined,23810.0,0.0,Type 4 Incident,2021/12/19 14:00:00+00,Carson,US-TX,Private,WF,,2021,12,2021-12-15TXCARSON,,,,,,,
2021-OKOKS-400018,Cobb Fire,2021-12-15 17:23:00+00:00,Undetermined,7987.0,204698.0,Type 4 Incident,2021/12/19 23:50:00+00,Texas,US-OK,Private,WF,,2021,12,2021-12-15OKTEXAS,,,,,,,
2021-OKOKS-200209,Wolf Mountain Fire,2021-12-15 21:59:59+00:00,Human,106.0,4305.0,Type 4 Incident,2021/12/16 15:59:59+00,Le Flore,US-OK,Private,WF,,2021,12,2021-12-15OKLE FLORE,,,,,,,
2021-OKOKS-400020,640 Fire,2021-12-15 18:29:00+00:00,Undetermined,636.0,54101.0,Type 4 Incident,2021/12/18 03:12:00+00,Alfalfa,US-OK,Private,WF,,2021,12,2021-12-15OKALFALFA,,,,,,,
2021-OKOKS-400021,Stone Hill Fire,2021-12-15 21:14:00+00:00,Human,350.0,26513.0,Type 4 Incident,2021/12/16 05:29:59+00,Wagoner,US-OK,Private,WF,,2021,12,2021-12-15OKWAGONER,,,,,,,
2021-FLFLS-001075,FERN,2021-12-16 19:15:00+00:00,Human,3.0,0.0,Type 5 Incident,2021/12/16 19:15:00+00,Madison,US-FL,Private,WF,,2021,12,2021-12-16FLMADISON,,,,,,,
2021-KSWHX-001686,North Wichita,2021-12-15 18:51:00+00:00,Human,782.0,46000.0,Type 4 Incident,2021/12/17 12:59:59+00,Wichita,US-KS,Private,WF,,2021,12,2021-12-15KSWICHITA,,,,,,,
2021-KSWHX-001685,Wichita County,2021-12-15 20:28:00+00:00,Human,7572.0,25000.0,Type 4 Incident,2021/12/18 12:59:59+00,Wichita,US-KS,Private,WF,,2021,12,2021-12-15KSWICHITA,,,,,,,
2021-KYKYS-210250257,Ritchie Road,2021-12-15 21:30:00+00:00,Human,345.0,4000.0,Type 5 Incident,2021/12/17 12:59:59+00,Breathitt,US-KY,Private,WF,,2021,12,2021-12-15KYBREATHITT,,,,,,,
2021-KSRSX-001690,Four County,2021-12-15 20:00:00+00:00,Human,121622.0,0.0,Type 4 Incident,2021/12/23 21:00:00+00,Russell,US-KS,Private,WF,,2021,12,2021-12-15KSRUSSELL,,,,,,,
2021-NCNCF-210237,LOST COVE,2021-12-24 14:41:00+00:00,Human,1000.0,285000.0,Type 4 Incident,2022/01/02 14:00:00+00,Avery,US-NC,Federal,WF,Timber,2021,12,2021-12-24NCAVERY,,,,,,,
2021-MSMSS-211101201,South Industrial Park Road,2021-12-24 20:15:00+00:00,Human,12.0,2400.0,Type 5 Incident,2021/12/24 20:29:59+00,Marshall,US-MS,Private,WF,,2021,12,2021-12-24MSMARSHALL,,,,,,,
2021-TXTXS-213662,FM 3181,2021-12-26 17:29:27+00:00,Undetermined,1158.0,1.0,Type 4 Incident,2021/12/29 14:00:00+00,Childress,US-TX,Private,WF,,2021,12,2021-12-26TXCHILDRESS,,,,,,,
2021-FLFLS-210101245,SECTION 10 (46),2021-12-26 04:30:00+00:00,Human,140.0,0.0,Type 5 Incident,2021/12/27 12:00:00+00,Okaloosa,US-FL,Private,WF,,2021,12,2021-12-26FLOKALOOSA,,,,,,,
2021-NCNCS-210038,Church,2021-12-28 18:13:00+00:00,Human,3.0,2000.0,Type 5 Incident,2021/12/28 18:13:00+00,Mitchell,US-NC,Private,WF,,2021,12,2021-12-28NCMITCHELL,3.0,1.0,3.0,0.0,0.0,0.0,2.69
2021-NCNCS-210037,Strausburg Lane,2021-12-25 20:29:59+00:00,Human,226.0,1250.0,Type 5 Incident,2021/12/26 20:00:00+00,Scotland,US-NC,Private,WF,,2021,12,2021-12-25NCSCOTLAND,0.0,0.0,0.0,0.0,0.0,0.0,226.47
2021-TXTXS-213726,Meredith Way,2021-12-29 23:45:00+00:00,Undetermined,1.0,1.0,Type 5 Incident,2021/12/30 14:00:00+00,Hutchinson,US-TX,Private,WF,,2021,12,2021-12-29TXHUTCHINSON,,,,,,,
2021-OKOKS-400023,Star Camp,2021-12-29 21:30:00+00:00,Undetermined,1600.0,23750.0,Type 4 Incident,2021/12/30 19:30:00+00,Cimarron,US-OK,Private,WF,,2021,12,2021-12-29OKCIMARRON,,,,,,,
2021-COBLX-000995,Marshall,2021-12-30 22:38:00+00:00,Undetermined,6026.0,2349076.0,Type 1 Incident,2022/01/07 14:00:00+00,Boulder,US-CO,Private,WF,,2021,12,2021-12-30COBOULDER,11000.0,1000.0,200.0,35.0,5.0,0.0,6219.0
2022-TXTXS-220066,FM 581,2022-01-04 19:16:48+00:00,Human,403.0,1.0,Type 5 Incident,2022/01/05 13:20:00+00,Lampasas,US-TX,Private,WF,,2022,1,2022-01-04TXLAMPASAS,,,,,,,
2022-TXTXS-220126,Beaver Pond,2022-01-07 00:01:59+00:00,Human,420.0,0.0,Type 4 Incident,2022/01/07 00:14:59+00,Nacogdoches,US-TX,Private,WF,,2022,1,2022-01-07TXNACOGDOCHES,,,,,,,
2022-LAKIF-000013,Dolly,2022-01-07 00:00:00+00:00,Undetermined,1600.0,15000.0,Type 4 Incident,2022/01/12 14:00:00+00,Grant,US-LA,Federal,WF,Timber,2022,1,2022-01-07LAGRANT,,,,,,,
2022-LAKIF-000016,Longleaf,2022-01-10 17:32:00+00:00,Human,855.0,10000.0,Type 4 Incident,2022/01/11 14:00:00+00,Vernon,US-LA,Federal,WF,Grass,2022,1,2022-01-10LAVERNON,,,,,,,
2022-LAKIF-000017,Bulldog,2022-01-10 19:50:00+00:00,Natural,596.8,7500.0,Type 4 Incident,2022/01/19 21:00:00+00,Winn,US-LA,Federal,WF,Timber,2022,1,2022-01-10LAWINN,,,,,,,
2022-OKOKS-220021,Schooler Lake Fire,2022-01-11 20:42:00+00:00,Human,176.0,6886.0,Type 4 Incident,2022/01/12 21:12:00+00,Choctaw,US-OK,Private,WF,,2022,1,2022-01-11OKCHOCTAW,,,,,,,
2022-NMN5S-000010,PAJARITO,2022-01-12 22:47:00+00:00,Undetermined,420.5,10000.0,Type 4 Incident,2022/01/12 23:29:59+00,Lincoln,US-NM,Private,WF,,2022,1,2022-01-12NMLINCOLN,,,,,,,
2022-AROZF-000087,Cedar Slash,2022-01-13 22:50:00+00:00,Human,328.0,9500.0,Type 4 Incident,2022/01/14 02:00:00+00,Crawford,US-AR,Federal,WF,Timber,2022,1,2022-01-13ARCRAWFORD,,,,,,,
2022-TXTXS-220238,Cherokee 1412,2022-01-14 20:12:00+00:00,Human,2.0,1.0,Type 5 Incident,2022/01/14 20:12:00+00,Cherokee,US-TX,Private,WF,,2022,1,2022-01-14TXCHEROKEE,,,,,,,
2022-TXTXS-220240,Carbon Camp,2022-01-14 20:59:21+00:00,Undetermined,177.0,1.0,Type 5 Incident,2022/01/15 14:29:59+00,Hutchinson,US-TX,Private,WF,,2022,1,2022-01-14TXHUTCHINSON,,,,,,,
2022-TXTXS-220251,Plum Bluff,2022-01-15 02:35:14+00:00,Human,776.0,1.0,Type 5 Incident,2022/01/15 02:38:00+00,Fisher,US-TX,Private,WF,,2022,1,2022-01-15TXFISHER,,,,,,,
2022-TXTXS-220256,Mariah Ridge,2022-01-15 06:26:47+00:00,Human,586.0,1.0,Type 5 Incident,2022/01/16 14:00:00+00,Callahan,US-TX,Private,WF,,2022,1,2022-01-15TXCALLAHAN,,,,,,,
2022-OKANA-000099,RUNAWAY,2022-01-15 01:20:00+00:00,Human,275.0,18000.0,Type 4 Incident,2022/01/22 15:59:59+00,Caddo,US-OK,Federal,WF,Grass-Shrub,2022,1,2022-01-15OKCADDO,,,,,,,
2022-TXTXS-220269,Mill Creek,2022-01-15 16:27:36+00:00,Undetermined,1696.0,1.0,Type 5 Incident,2022/01/16 14:00:00+00,Shackelford,US-TX,Private,WF,,2022,1,2022-01-15TXSHACKELFORD,,,,,,,
2022-TXTXS-220275,Green Road,2022-01-15 20:33:15+00:00,Human,392.0,1.0,Type 5 Incident,2022/01/16 18:14:59+00,Bexar,US-TX,Private,WF,,2022,1,2022-01-15TXBEXAR,,,,,,,
2022-TXTXS-220279,Martin,2022-01-15 21:55:36+00:00,Human,787.0,1.0,Type 5 Incident,2022/01/16 13:26:00+00,Young,US-TX,Private,WF,,2022,1,2022-01-15TXYOUNG,,,,,,,
2022-TXTPR-000024,Texas Point West,2022-01-16 20:38:00+00:00,Undetermined,750.0,80000.0,Type 4 Incident,2022/01/17 16:30:00+00,Jefferson,US-TX,Federal,WF,,2022,1,2022-01-16TXJEFFERSON,,,,,,,
2022-OKOKS-220039,Campground Fire,2022-01-15 12:08:00+00:00,Human,152.0,2945.0,Type 4 Incident,2022/01/16 14:00:00+00,Pushmataha,US-OK,Other,WF,,2022,1,2022-01-15OKPUSHMATAHA,,,,,,,
2022-TXTXS-220314,Rolling Pines,2022-01-18 18:40:13+00:00,Human,812.0,0.0,Type 5 Incident,2022/01/24 12:59:59+00,Bastrop,US-TX,Other,WF,,2022,1,2022-01-18TXBASTROP,,,,,,,
2022-FLEAQ-000078,Blujay,2022-01-18 21:45:00+00:00,Human,226.0,10000.0,Type 5 Incident,2022/01/19 21:00:00+00,Okaloosa,US-FL,Federal,WF,,2022,1,2022-01-18FLOKALOOSA,,,,,,,
2022-OKCHA-000118,KINGSTON,2022-01-18 16:30:00+00:00,Human,339.0,5000.0,Type 3 Incident,2022/01/20 18:00:00+00,Marshall,US-OK,Private,WF,,2022,1,2022-01-18OKMARSHALL,,,,,,,
2022-FLFLS-220700035,Thomas Creek Road,2022-01-19 18:59:59+00:00,Human,4.0,0.0,Type 5 Incident,2022/01/21 12:00:00+00,Nassau,US-FL,Private,WF,,2022,1,2022-01-19FLNASSAU,,,,,,,
2022-OKOKS-220045,Tindell Fire,2022-01-14 23:29:59+00:00,Undetermined,580.9,14700.0,Type 4 Incident,2022/01/14 23:29:59+00,Beckham,US-OK,Private,WF,,2022,1,2022-01-14OKBECKHAM,,,,,,,
2022-CABEU-000419,COLORADO,2022-01-22 03:17:24+00:00,Undetermined,687.0,4774998.0,Type 3 Incident,2022/02/02 14:00:00+00,Monterey,US-CA,Private,WF,,2022,1,2022-01-22CAMONTEREY,,,,,,,
2022-MSMSS-22430050,9 Hollis Jones Road,2022-01-22 00:14:59+00:00,Undetermined,1.0,200.0,Type 5 Incident,2022/01/22 00:30:00+00,Walthall,US-MS,Private,WF,,2022,1,2022-01-22MSWALTHALL,,,,,,,
2022-OKOKS-220068,Weber Mtn. Fire,2022-01-23 18:30:00+00:00,Human,292.0,1500.0,Type 4 Incident,2022/01/24 02:00:00+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-23OKLATIMER,,,,,,,
2022-OKOKS-220061,Wilson Creek,2022-01-23 21:20:00+00:00,Human,100.0,2381.0,Type 5 Incident,2022/01/25 15:20:59+00,McCurtain,US-OK,Private,WF,,2022,1,2022-01-23OKMCCURTAIN,,,,,,,
2022-OKOKS-220071,Little Fourche Maline Fire,2022-01-24 18:45:00+00:00,Human,100.0,1500.0,Type 4 Incident,2022/01/25 16:44:59+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-24OKLATIMER,,,,,,,
2022-OKOKS-220093,Holiday Road Fire,2022-01-26 22:47:59+00:00,Human,2.0,1605.0,Type 4 Incident,2022/01/27 22:02:59+00,Pushmataha,US-OK,Private,WF,,2022,1,2022-01-26OKPUSHMATAHA,,,,,,,
2022-OKOMA-000188,BUCKS 2,2022-01-26 20:18:00+00:00,Human,186.0,30000.0,Type 4 Incident,2022/02/03 14:00:00+00,McIntosh,US-OK,Federal,WF,Timber,2022,1,2022-01-26OKMCINTOSH,,,,,,,
2022-OKWEA-000201,BRIAR,2022-01-26 21:59:59+00:00,Human,129.0,40000.0,Type 4 Incident,2022/02/01 18:00:00+00,Seminole,US-OK,Private,WF,Timber,2022,1,2022-01-26OKSEMINOLE,,,,,,,
2022-OKOMA-000204,ROCK CREEK,2022-01-26 20:00:00+00:00,Human,156.0,8000.0,Type 4 Incident,2022/01/27 02:00:00+00,Hughes,US-OK,Private,WF,Timber,2022,1,2022-01-26OKHUGHES,,,,,,,
2022-AROZF-000211,Snake Knob,2022-01-28 19:44:00+00:00,Human,378.0,15000.0,Type 4 Incident,2022/02/01 12:59:59+00,Yell,US-AR,Federal,WF,Timber,2022,1,2022-01-28ARYELL,,,,,,,
2022-TXTXS-220509,Luccah,2022-01-28 20:42:27+00:00,Human,1640.0,1.0,Type 5 Incident,2022/01/29 14:00:00+00,Goliad,US-TX,Private,WF,,2022,1,2022-01-28TXGOLIAD,,,,,,,
2022-OKOKS-220113,Frazier Creek,2022-01-28 21:30:00+00:00,Human,180.0,3823.0,Type 5 Incident,2022/02/01 23:29:59+00,Pushmataha,US-OK,Private,WF,,2022,1,2022-01-28OKPUSHMATAHA,,,,,,,
2022-OKOKS-220115,Messer 20 Fire,2022-01-28 22:20:00+00:00,Human,234.0,4267.0,Type 5 Incident,2022/01/30 20:16:00+00,Choctaw,US-OK,Private,WF,,2022,1,2022-01-28OKCHOCTAW,,,,,,,
2022-OKOKS-220126,Yellow Banks Fire,2022-01-29 15:30:00+00:00,Human,103.0,2327.0,Type 5 Incident,2022/01/31 20:53:00+00,McCurtain,US-OK,Private,WF,,2022,1,2022-01-29OKMCCURTAIN,,,,,,,
2022-OKOKS-220130,Mt. Zion Church Fire,2022-01-29 21:45:00+00:00,Human,2.0,1981.0,Type 5 Incident,2022/01/30 20:28:00+00,McCurtain,US-OK,Private,WF,,2022,1,2022-01-29OKMCCURTAIN,,,,,,,
2022-OKOKS-220124,Cherry Blossom Road Fire,2022-01-29 19:47:00+00:00,Human,200.0,2327.0,Type 5 Incident,2022/01/31 20:53:00+00,McCurtain,US-OK,Private,WF,,2022,1,2022-01-29OKMCCURTAIN,,,,,,,
2022-AROUF-000225,Bumble Bee,2022-01-29 23:53:00+00:00,Undetermined,114.0,15000.0,Type 4 Incident,2022/02/01 12:59:59+00,Montgomery,US-AR,Federal,WF,,2022,1,2022-01-29ARMONTGOMERY,,,,,,,
2022-OKOMA-000230,BEANS,2022-01-29 19:28:59+00:00,Human,274.0,40000.0,Type 3 Incident,2022/02/03 14:00:00+00,McIntosh,US-OK,Private,WF,Timber,2022,1,2022-01-29OKMCINTOSH,,,,,,,
2022-OKOMA-000231,MILL CREEK,2022-01-29 19:57:00+00:00,Human,245.0,15000.0,Type 4 Incident,2022/02/03 14:00:00+00,McIntosh,US-OK,Private,WF,Timber,2022,1,2022-01-29OKMCINTOSH,,,,,,,
2022-OKOKS-220136,Smallwood Fire,2022-01-29 22:44:59+00:00,Human,215.0,1000.0,Type 4 Incident,2022/01/30 03:30:00+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-29OKLATIMER,,,,,,,
2022-OKOKS-220147,Albright Fire,2022-01-30 14:15:00+00:00,Human,448.0,2600.0,Type 4 Incident,2022/01/31 02:29:59+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-30OKLATIMER,,,,,,,
2022-OKOKS-220157,Limestone Fire,2022-01-30 20:00:00+00:00,Human,200.0,2500.0,Type 4 Incident,2022/01/31 04:30:00+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-30OKLATIMER,,,,,,,
2022-OKOKS-220162,Gaia Fire,2022-01-30 17:29:59+00:00,Human,118.0,2300.0,Type 4 Incident,2022/01/31 05:00:00+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-30OKLATIMER,,,,,,,
2022-OKOKS-220165,Pigeon Creek Ridge Fire,2022-01-31 16:40:00+00:00,Human,102.0,2162.0,Type 4 Incident,2022/01/31 20:06:59+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-31OKLATIMER,,,,,,,
2022-ALALF-220060,OK Maud Hunter Camp,2022-01-31 19:25:00+00:00,Undetermined,224.0,10000.0,Type 4 Incident,2022/02/02 00:00:00+00,Bibb,US-AL,Federal,WF,,2022,1,2022-01-31ALBIBB,,,,,,,
2022-OKOKS-220173,White Rock Fire,2022-01-31 19:31:00+00:00,Human,200.0,1100.0,Type 4 Incident,2022/01/31 21:10:00+00,Latimer,US-OK,Private,WF,,2022,1,2022-01-31OKLATIMER,,,,,,,
2022-ALALF-220061,OK Heiberger,2022-01-31 21:29:00+00:00,Undetermined,355.0,25000.0,Type 4 Incident,2022/02/03 14:45:00+00,Perry,US-AL,Federal,WF,,2022,1,2022-01-31ALPERRY,,,,,,,
2022-OKOKS-220181,Salt Creek Landing Fire,2022-01-31 22:59:00+00:00,Human,300.0,2800.0,Type 5 Incident,2022/02/01 02:00:00+00,Choctaw,US-OK,Other,WF,,2022,1,2022-01-31OKCHOCTAW,,,,,,,
2022-OKTLA-000298,GHOST CORNER 1,2022-01-31 18:00:00+00:00,Human,171.0,2000.0,Type 4 Incident,2022/01/31 18:59:59+00,Pittsburg,US-OK,Private,WF,,2022,1,2022-01-31OKPITTSBURG,,,,,,,
2022-FLBCP-000149,BCP MM 65 on 41 0201,2022-02-01 20:21:00+00:00,Human,420.0,12000.0,Type 4 Incident,2022/02/01 20:29:59+00,Collier,US-FL,Federal,WF,,2022,2,2022-02-01FLCOLLIER,,,,,,,
2022-FLFLS-220200054,Lesne Road 854,2022-02-01 23:29:59+00:00,Human,1.0,0.0,Type 5 Incident,2022/02/04 12:59:59+00,Calhoun,US-FL,Private,WF,,2022,2,2022-02-01FLCALHOUN,,,,,,,
2022-GAGAS-102201,Kirkland Pond Fire,2022-02-01 19:30:00+00:00,Human,442.0,13000.0,Type 4 Incident,2022/02/02 12:59:59+00,Atkinson,US-GA,Private,WF,,2022,2,2022-02-01GAATKINSON,,,,,,,
2022-FLFLS-221000070,WF-Tournament Drive,2022-02-02 23:00:00+00:00,Human,124.0,0.0,Type 5 Incident,2022/02/03 04:30:00+00,Volusia,US-FL,Private,WF,,2022,2,2022-02-02FLVOLUSIA,,,,,,,
2022-NCNCS-220004,Folly Drive,2022-02-02 21:59:59+00:00,Human,0.2,1000.0,Type 4 Incident,2022/02/02 21:59:59+00,Robeson,US-NC,Private,WF,,2022,2,2022-02-02NCROBESON,,,,,,,
2022-MSMSS-221600250,1039 County Road 70,2022-02-02 03:59:59+00:00,Human,190.0,38000.0,Type 5 Incident,2022/02/02 04:15:00+00,Chickasaw,US-MS,Private,WF,,2022,2,2022-02-02MSCHICKASAW,,,,,,,
2022-GAGAS-072201,Herold Dover Fire,2022-02-02 18:45:00+00:00,Human,57.0,700.0,Type 5 Incident,2022/02/02 18:45:00+00,Terrell,US-GA,Private,WF,,2022,2,2022-02-02GATERRELL,,,,,,,
2022-MSMSS-221200210,1686  County Road 202,2022-01-31 23:00:00+00:00,Undetermined,1041.0,208200.0,Type 5 Incident,2022/01/31 23:15:00+00,Tippah,US-MS,Private,WF,,2022,1,2022-01-31MSTIPPAH,,,,,,,
2022-TXTXF-000058,Hogg,2022-02-07 18:55:00+00:00,Undetermined,135.0,18000.0,Type 5 Incident,2022/02/15 14:00:00+00,Trinity,US-TX,Federal,WF,Grass,2022,2,2022-02-07TXTRINITY,,,,,,,
2022-TXTXS-220708,Guten Tag,2022-02-08 19:01:43+00:00,Human,519.0,1.0,Type 4 Incident,,Palo Pinto,US-TX,Private,WF,,2022,2,2022-02-08TXPALO PINTO,,,,,,,
2022-SDSDS-220059,44 CA ,2022-02-08 18:29:00+00:00,Human,430.15,25000.0,Type 4 Incident,2022/02/09 15:00:00+00,Pennington,US-SD,Private,WF,Grass,2022,2,2022-02-08SDPENNINGTON,,,,,,,
2022-TXTXS-220726,Rhodes,2022-02-08 22:30:53+00:00,Human,77.0,1.0,Type 4 Incident,,Palo Pinto,US-TX,Private,WF,,2022,2,2022-02-08TXPALO PINTO,,,,,,,
2022-TXTXS-220730,Taylor Creek,2022-02-09 13:45:42+00:00,Human,700.3,1.0,Type 5 Incident,2022/02/09 13:44:59+00,Shackelford,US-TX,Private,WF,,2022,2,2022-02-09TXSHACKELFORD,,,,,,,
2022-TXTXS-220727,Palo Pinto Complex,2022-02-08 22:35:21+00:00,Undetermined,596.0,2.0,Type 4 Incident,2022/02/10 02:00:00+00,Palo Pinto,US-TX,Private,CX,,2022,2,2022-02-08TXPALO PINTO,,,,,,,
2022-FLEAQ-586802,Gator Fire,2022-02-09 18:59:59+00:00,Human,461.0,10000.0,Type 5 Incident,2022/02/10 00:00:00+00,Okaloosa,US-FL,Federal,WF,,2022,2,2022-02-09FLOKALOOSA,,,,,,,
2022-CAORC-019703,EMERALD,2022-02-10 12:10:00+00:00,Undetermined,154.0,1549100.0,Type 4 Incident,2022/02/13 15:00:00+00,Orange,US-CA,Private,WF,,2022,2,2022-02-10CAORANGE,,,,,,,
2022-OKOSA-000327,ALLEN,2022-02-09 18:45:00+00:00,Human,197.6,12000.0,Type 3 Incident,2022/02/13 02:00:00+00,Osage,US-OK,Private,WF,Timber,2022,2,2022-02-09OKOSAGE,,,,,,,
2022-KSLVX-000108,206th St.,2022-02-09 20:02:00+00:00,Human,185.0,7000.0,Type 4 Incident,2022/02/09 23:00:00+00,Leavenworth,US-KS,Private,WF,,2022,2,2022-02-09KSLEAVENWORTH,,,,,,,
2022-OKOKS-220210,Beaver Creek Fire,2022-02-10 17:45:00+00:00,Human,171.0,3600.0,Type 4 Incident,2022/02/12 00:45:00+00,Latimer,US-OK,Private,WF,,2022,2,2022-02-10OKLATIMER,,,,,,,
2022-OKOSA-000347,8 MILE,2022-02-10 19:30:00+00:00,Human,1555.0,8000.0,Type 3 Incident,2022/02/15 15:59:59+00,Osage,US-OK,Private,WF,Grass,2022,2,2022-02-10OKOSAGE,,,,,,,
2022-TXTXS-220843,River One,2022-02-11 19:54:38+00:00,Human,243.0,1.0,Type 4 Incident,2022/02/11 19:54:00+00,Refugio,US-TX,Private,WF,,2022,2,2022-02-11TXREFUGIO,,,,,,,
